Date,Open_Eth,High_Eth,Low_Eth,Close_Eth,Adj.Close_Eth,Volume_Eth,Open_sp,High_sp,Low_sp,Close_sp,Adj.Close_sp,Volume_sp
2018-09-11,211.987,213.315994,209.514999,210.074005,210.074005,1554750000,2871.57,2892.52,2866.78,2887.89,2887.89,2899660000.0
2018-10-11,209.975006,213.856995,209.804993,212.533005,212.533005,1377760000,2776.87,2795.14,2710.51,2728.37,2728.37,4890630000.0
2018-12-11,211.513,212.623001,208.923996,210.417999,210.417999,1452380000,2664.44,2674.35,2621.3,2636.78,2636.78,3905870000.0
2018-11-13,210.149002,210.514999,206.134995,206.826004,206.826004,1610260000,2730.05,2754.6,2714.98,2722.18,2722.18,4091440000.0
2018-11-14,206.533997,207.044998,174.084,181.397003,181.397003,2595330000,2737.9,2746.8,2685.75,2701.58,2701.58,4402370000.0
2018-11-15,181.899002,184.251007,170.188995,180.806,180.806,2638410000,2693.52,2735.38,2670.75,2730.2,2730.2,4179140000.0
2018-11-16,180.865005,181.350006,173.126007,175.177002,175.177002,2015330000,2718.54,2746.75,2712.16,2736.27,2736.27,3975180000.0
2018-11-19,177.179001,177.179001,147.850998,149.175003,149.175003,2745160000,2730.74,2733.16,2681.09,2690.73,2690.73,3772900000.0
2018-11-20,148.811005,151.253006,126.360001,130.339005,130.339005,3134410000,2654.6,2669.44,2631.52,2641.89,2641.89,4357900000.0
2018-11-21,131.141998,138.889999,125.758003,136.701004,136.701004,2685930000,2657.74,2670.73,2649.82,2649.93,2649.93,3233550000.0
2018-11-23,126.418999,127.028,119.558998,123.295998,123.295998,1998010000,2633.36,2647.55,2631.09,2632.56,2632.56,1651650000.0
2018-11-26,116.343002,118.200996,104.892998,108.334999,108.334999,2139490000,2649.97,2674.35,2649.97,2673.45,2673.45,3443950000.0
2018-11-27,107.913002,111.842003,102.452003,110.010002,110.010002,2320010000,2663.75,2682.53,2655.89,2682.17,2682.17,3485220000.0
2018-11-28,110.197998,126.047997,110.197998,122.438004,122.438004,2673470000,2691.45,2744.0,2684.38,2743.79,2743.79,3951670000.0
2018-11-29,122.72155,123.229721,115.297691,117.542648,117.542648,2196099151,2736.97,2753.75,2722.94,2737.8,2737.8,3560770000.0
2018-11-30,117.728096,119.423767,111.744965,113.171417,113.171417,2020748396,2737.76,2760.88,2732.76,2760.17,2760.17,4658580000.0
2018-01-12,113.397758,120.841454,111.619125,118.635559,118.635559,2131475768,2770.18,2787.85,2769.64,2786.24,2786.24,3573970000.0
2018-02-12,118.26815,120.56205,116.092041,116.388901,116.388901,1856199149,2636.75,2672.61,2622.45,2656.0,2656.0,4055790000.0
2018-03-12,116.378761,116.619064,107.415657,108.925018,108.925018,1772756193,2790.54,2796.98,2779.26,2783.02,2783.02,3185020000.0
2018-04-12,108.803162,113.142914,107.402718,110.214188,110.214188,1748116495,2653.83,2674.72,2653.83,2663.99,2663.99,3021320000.0
2018-06-12,102.450592,104.103493,91.761055,91.761055,91.761055,2310716932,2785.6,2789.8,2778.78,2786.85,2786.85,3401010000.0
2018-07-12,91.649834,96.089844,83.469719,93.294563,93.294563,2554304530,2783.14,2799.22,2781.53,2798.29,2798.29,2821690000.0
2018-09-12,92.035431,98.900032,91.031281,95.142059,95.142059,1875567180,2888.29,2894.65,2879.2,2888.92,2888.92,3264930000.0
2018-10-12,94.992172,96.257301,90.654251,91.685654,91.685654,1756437577,2770.54,2775.77,2729.44,2767.13,2767.13,3966040000.0
2018-11-12,91.578934,92.782326,87.688408,88.945305,88.945305,1707497898,2773.93,2775.99,2722.0,2726.22,2726.22,3670930000.0
2018-12-12,88.610703,92.240555,88.263557,90.5933,90.5933,1533050103,2658.23,2685.44,2650.26,2651.07,2651.07,3958890000.0
2018-12-13,90.655228,91.111603,85.518311,86.539314,86.539314,1754475622,2658.7,2670.19,2637.27,2650.54,2650.54,3927720000.0
